IP,H,R,ER,BB,SO,HR,BF,AB,NP,player_id,team,game_id,date
1.0,2,1,1,1,1,0,6,5,23,67962,home,697,20250904
5.0,6,3,3,1,5,1,20,18,87,51111,away,698,20250904
0.0,1,3,2,2,0,0,4,2,18,63950,away,698,20250904
1.0,1,0,0,0,0,0,4,3,11,75867,away,698,20250904
1.0,1,2,2,1,1,1,5,4,23,69134,away,698,20250904
1.0,0,0,0,0,1,0,3,3,10,55167,away,698,20250904
1.0,1,0,0,0,0,0,4,4,10,50106,away,698,20250904
3.0,4,1,1,3,3,0,15,12,70,67419,home,698,20250904
3.0,3,2,2,0,0,1,11,11,35,65060,home,698,20250904
0.0,1,1,1,0,0,0,1,1,5,69047,home,698,20250904
1.0,2,1,1,0,0,0,5,5,17,69041,home,698,20250904
0.333,2,2,2,0,0,0,3,2,10,65048,home,698,20250904
0.667,2,3,3,2,1,1,6,4,26,52060,home,698,20250904
1.0,1,0,0,1,2,0,5,4,16,55046,home,698,20250904
4.333,7,6,6,3,5,3,22,18,84,55526,away,700,20250905
0.333,0,0,0,0,0,0,1,1,1,54537,away,700,20250905
0.333,1,1,1,0,0,1,2,2,10,69594,away,700,20250905
1.0,1,0,0,1,0,0,4,3,15,68242,away,700,20250905
1.0,1,0,0,0,1,0,4,4,18,50556,away,700,20250905
1.0,1,0,0,0,1,0,4,4,16,65522,away,700,20250905
5.667,6,5,2,3,8,2,28,25,102,55855,home,700,20250905
1.333,0,0,0,0,0,0,4,4,11,73211,home,700,20250905
0.667,0,0,0,1,1,0,3,2,11,68043,home,700,20250905
0.333,0,0,0,0,1,0,1,1,5,53892,home,700,20250905
1.0,0,0,0,0,2,0,3,3,13,51897,home,700,20250905
2.0,5,5,5,3,1,1,15,12,49,55313,away,701,20250905
1.0,0,0,0,0,0,0,3,2,7,53301,away,701,20250905
2.667,2,1,0,2,1,0,13,11,48,55394,away,701,20250905
1.333,1,0,0,0,0,0,5,5,21,67116,away,701,20250905
1.0,1,2,2,2,1,1,6,4,27,53164,away,701,20250905
3.0,6,3,3,0,2,1,14,14,49,65320,home,701,20250905
2.0,0,0,0,0,0,0,6,6,28,50464,home,701,20250905
1.0,1,0,0,0,1,0,4,4,17,60146,home,701,20250905
1.0,0,0,0,0,2,0,3,3,15,55455,home,701,20250905
1.0,0,0,0,0,1,0,3,3,10,62360,home,701,20250905
1.0,0,0,0,0,1,0,3,3,12,65062,home,701,20250905
5.0,5,0,0,1,4,0,21,20,88,55239,away,702,20250905
1.0,0,0,0,0,0,0,3,3,15,67266,away,702,20250905
0.667,1,2,2,1,0,1,4,3,13,67263,away,702,20250905
0.333,0,0,0,0,0,0,1,1,5,52204,away,702,20250905
1.0,2,1,1,0,0,0,5,5,15,66291,away,702,20250905
0.333,1,0,0,0,0,0,2,2,11,69205,away,702,20250905
0.667,0,0,0,1,2,0,3,2,14,54263,away,702,20250905
1.0,1,0,0,1,0,0,5,4,19,68830,away,702,20250905
6.0,5,3,3,2,6,0,24,22,99,55912,home,702,20250905
0.333,2,0,0,0,0,0,3,3,9,68639,home,702,20250905
0.667,0,0,0,0,1,0,2,2,8,69969,home,702,20250905
1.0,0,0,0,0,0,0,3,3,11,64995,home,702,20250905
1.0,0,0,0,1,0,0,4,3,19,65949,home,702,20250905
0.333,2,2,2,0,0,0,3,3,15,68900,home,702,20250905
0.0,2,3,3,1,0,0,3,2,16,67954,home,702,20250905
0.667,1,1,1,1,0,1,4,3,17,55995,home,702,20250905
6.333,4,2,2,1,9,1,23,22,98,52701,away,706,20250906
0.333,0,1,1,1,0,0,2,1,9,65769,away,706,20250906
0.0,2,1,1,0,0,0,2,2,5,61666,away,706,20250906
0.667,1,0,0,1,1,0,4,3,20,54768,away,706,20250906
1.667,0,0,0,0,1,0,4,4,11,53754,away,706,20250906
1.667,5,4,3,3,2,0,13,10,49,51454,home,706,20250906
2.333,2,0,0,0,1,0,7,7,21,68415,home,706,20250906
